userScreen_name	userLexiconScore	avg_isRT	avg_nUsers	avg_nLinks	avg_nHashtags	avg_nEmoticons	avg_nAllCap	avg_nEnlongatedW	avg_tweetLength	avg_wordLength	avg_nSingularP
alexguilllen	15.3205622071	0.430634023854	0.220966729441	0.317011927181	0.0856873822976	0.0103578154426	0.621782799749	0.0282485875706	8.0	4.32968767618	0.312931575643
alexishonfire	22.2814190142	0.0476635514019	0.556074766355	0.241433021807	0.826791277259	0.00155763239875	0.253582554517	0.0426791277259	7.0	4.64043403322	0.210280373832
alexissx3xo	10.562325777	0.354140127389	0.283121019108	0.114968152866	0.0140127388535	0.000636942675159	0.0649681528662	0.018152866242	6.0	4.41118894095	0.388853503185
alexwilczynski_	17.5577911641	0.150561097257	0.502805486284	0.0994389027431	0.0620324189526	0.00405236907731	0.451371571072	0.0707605985037	7.0	4.43627703399	0.326371571072
alex_flores_	14.2550985317	0.453795379538	0.366666666667	0.120462046205	0.123762376238	0.000990099009901	0.387458745875	0.0250825082508	5.0	4.57894736842	0.172277227723
alex_onvhs	15.6553925727	0.161330049261	0.214285714286	0.241379310345	0.492610837438	0.00738916256158	0.400246305419	0.0603448275862	9.0	4.93342668024	0.384236453202
ale_floo	22.2246808585	0.613809051867	0.0644202180377	0.357449620086	0.0313842087876	0.00396432111001	0.506772381896	0.0208126858276	6.0	4.14262405221	0.256359431781
aliakloss	16.3621676361	0.307692307692	0.322018062909	0.127686079103	0.111180317658	0.0140143257552	1.4521955777	0.0292743693553	7.0	4.45303307749	0.119588913111
AliciaOrtiz___	13.7704537749	0.339815425181	0.204680290046	0.131839156229	0.0639419907713	0.0062623599209	0.134805537245	0.0557020435069	7.0	4.14910463564	0.275543836519
AlisenneTurner	20.2558843345	0.466101694915	0.317796610169	0.444915254237	1.39830508475	0.00847457627119	0.330508474576	0.0	12.0	5.11215277778	0.10593220339
AljadeReal	17.5619336962	0.09335839599	0.4414160401	0.0601503759398	0.0946115288221	0.0078320802005	0.330200501253	0.0494987468672	6.0	4.37282623425	0.0250626566416
allizandriuuuh	16.1521209482	0.270168855535	0.255784865541	0.100687929956	0.275171982489	0.00687929956223	0.698248905566	0.121013133208	8.0	4.59517613703	0.0472170106316
allthelovejfg	19.8003595838	0.263862928349	0.519626168224	0.171962616822	0.419937694704	0.00498442367601	1.01713395639	0.0626168224299	8.0	4.79731306213	0.0775700934579
allxnoir	17.63746544	0.12458249833	0.730126920508	0.0664662658651	0.0875083500334	0.00968603874415	0.387441549766	0.10120240481	7.0	4.11255006676	0.2708750835
allyssa03me	19.070949414	0.166666666667	0.583333333333	0.0166666666667	0.816666666667	0.0916666666667	1.275	0.025	12.0	4.41915336572	0.0333333333333
almightymae	20.36162301	0.114779874214	0.144025157233	0.462578616352	0.687735849057	0.0261006289308	0.432389937107	0.0270440251572	8.0	4.86615999429	0.305031446541
alooa88	15.1530751618	0.504661016949	0.116101694915	0.0872881355932	0.209322033898	0.00550847457627	0.0156779661017	0.00338983050847	2.0	2.45874100055	0.0237288135593
alvarez_mariann	11.6163466365	0.451824134705	0.509198628001	0.173058933583	0.0342999688182	0.0	0.141877143748	0.0208917991893	4.0	4.227141878	0.259432491425
alycemarie13	19.9728482655	0.102489626556	0.609958506224	0.359336099585	0.112863070539	0.0290456431535	0.193360995851	0.0410788381743	6.0	3.71786248132	0.271784232365
AlyssaBragado	16.9596736928	0.195031055901	0.306211180124	0.0751552795031	0.0245341614907	0.00186335403727	0.474844720497	0.0509316770186	7.0	3.83979195976	0.0944099378882
alyssa__head	17.1266410029	0.0789226432822	0.718133416849	0.127466332603	0.0454118383965	0.00375822110868	0.327904791732	0.0206702160977	6.0	4.36417104565	0.31318509239
amandaaliew	17.140021247	0.0792759051186	0.55493133583	0.0883270911361	0.0184144818976	0.0021847690387	0.138576779026	0.0483770287141	5.0	3.84909579668	0.194756554307
AmandaCantu8	18.295264256	0.43669250646	0.990956072351	0.232558139535	0.593023255814	0.0116279069767	0.250645994832	0.0697674418605	7.0	4.8275862069	0.167958656331
AmandaJuliette1	13.9798940987	0.687131782946	0.0725581395349	0.173953488372	0.0319379844961	0.0015503875969	0.280620155039	0.0151937984496	6.0	4.43700843701	0.243100775194
amandalynmcc	13.5673933257	0.71686746988	0.198478123018	0.222257450856	0.0396322130628	0.00253646163602	0.409004438808	0.0218769816107	6.0	4.42272564927	0.26125554851
amberx_lynn	10.6777547592	0.106820305201	0.259109311741	0.128931796948	0.112114606042	0.0124571784491	0.396761133603	0.0199314855185	12.0	4.48196138211	0.526315789474
AmbitiousK_	12.7423782651	0.574027603513	0.165621079046	0.0476787954831	0.132057716437	0.0	0.142095357591	0.0483061480552	6.0	4.4956599375	0.255018820577
AmijahRay	15.6585884606	0.15625	0.515625	0.0230263157895	0.00986842105263	0.0	0.0970394736842	0.0320723684211	5.0	3.96013483805	0.283717105263
ammahi85	24.3376007678	0.0867579908676	1.25570776256	0.232876712329	0.356164383562	0.0	0.237442922374	0.013698630137	8.0	4.15868596882	0.237442922374
AmyGrace7777	22.4609292626	0.797821969697	2.16051136364	0.141571969697	0.941761363636	0.00284090909091	0.457859848485	0.0189393939394	8.0	5.46972930473	0.0918560606061
anaissbe	14.8917127017	0.305	0.34	0.216	0.242	0.004	0.246	0.019	7.0	4.57447981259	0.374
AnaKnightMAC	24.8834774681	0.266316115063	0.822765233529	0.424992267244	0.80575317043	0.00216517166718	0.221775440767	0.016393442623	8.0	5.24709813577	0.169502010517
ana_kugler	15.4555401447	0.286122215877	0.784123358081	0.236436322102	0.0890919474586	0.00513992004569	0.222729868646	0.0405482581382	7.0	4.44154718765	0.26841804683
anderssonce	14.0399798043	0.121212121212	0.901515151515	0.189393939394	0.0909090909091	0.0606060606061	0.136363636364	0.00757575757576	9.0	4.15526950925	0.287878787879
AndreaLauren14	12.6167472844	0.241976085588	0.908747640025	0.141913152926	0.290119572058	0.0232850849591	0.10950283197	0.0449968533669	7.0	4.31146494104	0.372561359346
ANDY_P_S	19.793719326	0.0265689418232	0.961978928081	0.069170865781	0.135593220339	0.00274851122309	0.078332569858	0.0503893724233	6.0	4.43518452677	0.262024736601
angee1011	14.5935950576	0.0981132075472	0.42893081761	0.17641509434	0.355974842767	0.0430817610063	0.323270440252	0.0455974842767	8.0	4.33971006353	0.344025157233
angeellorraine	15.5635872461	0.0251017639077	0.531207598372	0.0122116689281	0.249660786974	0.00407055630936	0.0888738127544	0.101763907734	6.0	4.62583370387	0.0312075983718
angelaaaa_p	15.8925036399	0.184333229717	0.276033571651	0.0907677960833	0.0621697233447	0.000932545850171	0.298103823438	0.115946534038	9.0	4.1955344167	0.489897419956
angelathefalcon	10.2663869389	0.180830972616	0.212936732767	0.183663833805	0.0769593956563	0.00236071765817	0.790368271955	0.0207743153919	7.0	4.4804526749	0.0519357884797
AngelBeatsRose	15.6313199205	0.484365228268	0.447779862414	0.145403377111	0.163227016886	0.00875547217011	0.971857410882	0.0340838023765	9.0	4.69096087252	0.342088805503
angelthenoise	19.318291262	0.00838926174497	0.0880872483221	0.191275167785	0.647651006711	0.00419463087248	0.0906040268456	0.00335570469799	10.0	4.36826297347	0.450503355705
angie_orovich	16.916075777	0.435153045125	0.411486273272	0.408015146734	0.0893026191228	0.00694225307668	0.258125591669	0.040706847586	6.0	4.40287985601	0.260650047334
AnimeGalVasquez	13.086576194	0.614035087719	0.168859649123	0.453947368421	0.410087719298	0.0175438596491	0.298245614035	0.0285087719298	7.0	4.61010728402	0.225877192982
anitalu321	14.0624016799	0.037037037037	1.12962962963	0.148148148148	0.37037037037	0.0	1.40740740741	0.12962962963	9.0	4.07128712871	0.37037037037
anizeeeeth01	17.5791695016	0.577114427861	0.512748756219	0.0771144278607	0.17381840796	0.0537935323383	0.555970149254	0.110696517413	8.0	4.36996181587	0.0528606965174
AnndiamondMs	32.5014303732	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	12.0	5.13157894737	0.666666666667
AnneBoldt1126	11.7896431792	0.164211845816	0.332811031025	0.186461924162	0.0636164211846	0.000313381385146	0.527734252585	0.0075211532435	8.0	4.60842300557	0.391413350047
AnnJudhay	19.9182548106	0.656739811912	0.799373040752	0.147021943574	0.822884012539	0.0351097178683	0.638244514107	0.0454545454545	10.0	4.87933534743	0.0836990595611
annnalorr	19.2253548712	0.130434782609	0.565217391304	0.347826086957	0.0	0.0	0.173913043478	0.0434782608696	8.0	4.37435897436	0.0869565217391
AnthonyT_James	23.7468860267	0.254767114723	0.633948108784	0.193497968115	0.351359799937	0.019693654267	0.592997811816	0.0437636761488	13.0	3.89487020127	0.383869959362
anthonyy_rivera	12.3508964705	0.205513784461	0.110275689223	0.0802005012531	0.0100250626566	0.0	0.0250626566416	0.00250626566416	6.0	4.61532225375	0.107769423559
aporche713	14.9516332656	0.257033248082	0.36189258312	0.131713554987	0.205242966752	0.000319693094629	0.138427109974	0.102621483376	7.0	4.46459944136	0.315217391304
aprilstevenss_	18.0433411854	0.512870641903	0.4229390681	0.246008471815	0.393613554904	0.0726621049202	0.541870316064	0.0443141088302	7.0	4.57482873705	0.232323232323
ArceneauxPrince	18.0625154284	0.0915670232851	0.384518565135	0.224040276904	0.473253618628	0.000629326620516	0.123977344242	0.020767778477	6.0	4.42120730356	0.156702328508
archerygirl9	18.6010945193	0.58347826087	0.69652173913	0.31652173913	0.288695652174	0.00695652173913	0.867826086957	0.0260869565217	7.0	4.3891373105	0.206956521739
arielle_saraa	15.7983169499	0.305820757622	0.422235910071	0.0224822913459	0.0622112719433	0.0	1.57991992609	0.0970126270403	7.0	4.29038238702	0.36834000616
arislesbian	14.7386760321	0.515483265561	0.382858930247	0.123866124492	0.586800125117	0.013137316234	0.314670003128	0.0394119487019	7.0	4.83737284943	0.118548639349
ari_kinzz	14.7796886064	0.684594031922	0.282442748092	0.139833448994	0.145038167939	0.00173490631506	0.286606523248	0.0183900069396	8.0	4.6451002323	0.298056904927
Artyoofullo10	17.4341796421	0.00648348255634	0.111454152516	0.330657610374	0.292991664094	0.141710404446	1.12225995678	0.0577338684779	12.0	4.12275464	0.0339610991047
ashabrianne___	9.73423833005	0.476725521669	0.425361155698	0.182985553772	0.0561797752809	0.0	0.300160513644	0.0738362760835	5.0	4.29857819905	0.22150882825
ASHANDMIKE123	19.7451722153	0.159322033898	0.994453004622	0.0274268104777	0.185516178737	0.00493066255778	0.359322033898	0.00677966101695	4.0	4.95298182364	0.0613251155624
ashleycolefield	13.381450563	0.246261533567	0.802736239262	0.152402163538	0.0461342666242	0.00127266942412	0.0524976137448	0.0814508431435	4.0	4.23020783754	0.144129812281
AshleyNBC26	27.9998759132	0.184861717613	0.443959243086	0.254730713246	0.288209606987	0.0494905385735	0.707423580786	0.0407569141194	11.0	4.34396037089	0.203784570597
ashleyvuly	14.5099153893	0.140845070423	0.553677621283	0.087323943662	0.0156494522692	0.0093896713615	0.568075117371	0.052269170579	8.0	4.04803329709	0.533020344288
AshSam16	12.4510208061	0.416861046318	0.214928357214	0.180939686771	0.0946351216261	0.00633122292569	0.348883705432	0.0466511162946	7.0	4.41440537475	0.355214928357
ashtondaniel40	15.8211993507	0.168332795872	0.559496936472	0.0996452757175	0.580457916801	0.0325701386649	0.0316027088036	0.0187036439858	7.0	4.34168421053	0.30409545308
ashykaur	13.0305202105	0.570251937984	0.187015503876	0.152131782946	0.104651162791	0.00581395348837	0.572189922481	0.0358527131783	7.0	4.47376240967	0.297965116279
ash_bettison_	8.21052289275	0.405531489503	0.139620126624	0.175274908364	0.0386537820726	0.000666444518494	0.224591802732	0.0213262245918	6.0	4.66980239647	0.248917027657
astruG93	14.9629995549	0.0474860335196	0.235878336437	0.0583488516449	0.0477963997517	0.00248292985723	0.323711980137	0.0561762880199	9.0	4.35720230474	0.362197392924
ATasarov	17.0369847126	0.163706992231	0.370699223085	0.130410654828	0.332408435072	0.00943396226415	0.45782463929	0.0887902330744	7.0	4.6036986092	0.26526082131
aubrey_j24	17.515498447	0.694861155442	0.256623045005	0.407915735717	0.124481327801	0.00159591445898	0.314075965528	0.0762847111395	6.0	4.55436132607	0.231407596553
auburnashlee	13.2839551215	0.676548089592	0.202239789196	0.280632411067	0.0447957839262	0.00230566534914	0.240777338603	0.012187088274	6.0	4.24817867588	0.224967061924
Auger_BTR_JB	21.891888675	0.916978776529	0.642634207241	0.48127340824	0.69038701623	0.0393258426966	0.302746566792	0.0277777777778	8.0	4.51611109051	0.130149812734
AustinUrban2	12.5748312583	0.320247933884	0.522727272727	0.204545454545	0.0898760330579	0.0	0.194214876033	0.0103305785124	5.0	4.38365366673	0.165289256198
AuthorAusha	24.0068791631	0.194143167028	0.123644251627	0.0808026030369	0.182754880694	0.00325379609544	0.130694143167	0.0319956616052	7.0	4.16613099064	0.385032537961
AvaBrice79	29.6591957423	0.53125	0.614583333333	0.0625	0.375	0.114583333333	0.177083333333	0.0	10.0	4.83075435203	0.177083333333
AVANNAH_SAY	12.8893667233	0.158598726115	0.407961783439	0.0945859872611	0.0175159235669	0.0	0.217515923567	0.0191082802548	4.0	4.03245019511	0.308917197452
Avonleaa	13.4491634684	0.351928594198	0.493146318138	0.145680586548	0.0420784188715	0.000956327701626	0.191903092126	0.0242269684412	6.0	4.43588443994	0.293273828499
Awhelln0	11.5102328419	0.375647668394	0.313795336788	0.107512953368	0.0301165803109	0.000323834196891	0.144106217617	0.0816062176166	6.0	4.33777226655	0.181670984456
AwkwardBlackBoy	21.1897620256	0.283083645443	0.376404494382	0.283083645443	0.10049937578	0.000312109862672	0.901685393258	0.0127965043695	12.0	4.7437645047	0.231897627965
AyeeJaz	16.8667812107	0.474740932642	0.203691709845	0.0660621761658	0.020725388601	0.000323834196891	0.0939119170984	0.089378238342	5.0	4.19701030314	0.158031088083
AyeeMacyMace_	20.4726784634	0.254810676598	0.191495965239	0.098696461825	0.196461824953	0.000310366232154	0.151769087523	0.0673494723774	7.0	4.04651459699	0.349162011173
Ayzee_Mfaka	19.5442570203	0.313109085193	0.137378182961	0.00660169757938	0.168186104998	0.000943099654197	0.265325369381	0.0295504558315	5.0	4.55890850722	0.118516189877
A_ALSALEH15	16.1754084695	0.121974221943	0.391700723043	0.243005344231	0.0675888085508	0.0	0.0103740961962	0.00817353033637	1.0	3.62666666667	0.0160326941213
A_Haslett	19.1624912076	0.155303030303	0.537878787879	0.223484848485	0.320707070707	0.00126262626263	0.145202020202	0.0643939393939	7.0	4.82170940171	0.222222222222
Babesabbbii	16.1915890727	0.232850241546	0.3346215781	0.21191626409	0.309178743961	0.00289855072464	0.171658615137	0.0628019323671	6.0	4.40885167464	0.112077294686
BabyChaos11	26.9789606165	0.553178294574	0.672558139535	0.583565891473	0.845271317829	0.0232558139535	0.145736434109	0.00279069767442	8.0	4.99507533995	0.165271317829
baby_cynn	13.4084545411	0.36739380023	0.136241867585	0.036739380023	0.0137772675086	0.00229621125144	0.147340221967	0.0516647531573	5.0	4.1491657839	0.332567929583
BAB_Daehyun	17.6585030294	0.56	0.293333333333	0.316666666667	0.486666666667	0.0133333333333	2.15	0.03	9.0	3.80121341899	0.216666666667
BadasssKid	15.6309215636	0.3028125	0.395	0.14875	0.1175	0.00875	0.5228125	0.0321875	5.0	4.2148355059	0.17
BadLuckBowers	12.7619402699	0.26283891547	0.424880382775	0.16331738437	0.188516746411	0.00414673046252	0.316746411483	0.0251993620415	7.0	4.37724080778	0.296012759171
badreamsnjh	16.0628937206	0.0969162995595	0.489301447451	0.0770925110132	0.324103209566	0.0210824417873	1.93014474512	0.0550660792952	9.0	4.62607878035	0.107300188798
bailey77	23.3418296774	0.288826641768	0.443199502023	0.21101774043	0.540927482104	0.00435729847495	0.19421101774	0.00529100529101	10.0	4.85146360153	0.101462807345
BandUpNel	16.8126476325	0.323703013358	0.674743709226	0.0947499223361	0.13358185772	0.000310655483069	0.101273687481	0.0264057160609	4.0	4.17234651405	0.115563839702
barakatskeleton	16.4165279106	0.368453865337	0.407418952618	0.020885286783	0.0673316708229	0.00872817955112	1.39682044888	0.00997506234414	6.0	4.23005865103	0.369389027431
barbiefotze	16.6343856308	0.399752091726	0.199876045863	0.220948249148	0.0489618841029	0.00743724821816	0.69569259374	0.0412147505423	5.0	4.35148180827	0.219398822436
BasedBart	13.401247344	0.069245165315	0.428259513412	0.127261384903	0.0517779164067	0.004054897068	0.144728633812	0.0374298190892	5.0	4.54900859406	0.179975046787
BathanDianee	19.7259619117	0.351679104478	0.328358208955	0.053171641791	0.11815920398	0.0	0.117537313433	0.115671641791	9.0	4.04902537938	0.107587064677
baybeeicesis	12.490020158	0.469653638386	0.130600571973	0.162694629806	0.0343183984747	0.00095328884652	0.115665713378	0.0606927232285	6.0	4.30240893996	0.326342548459
BBhannahbent	11.4862392453	0.144936512852	0.656550015485	0.155466088572	0.0300402601425	0.00340662743884	0.155775781976	0.0343759677919	4.0	4.25785422013	0.230411892227
beanzyduzit	14.1778560292	0.178571428571	0.173469387755	0.137755102041	0.015306122449	0.0	0.0714285714286	0.0459183673469	5.0	4.2382639504	0.234693877551
beckywilkieson	8.30220549558	0.466666666667	0.466666666667	0.2	0.266666666667	0.0	1.2	0.0	8.0	4.9	0.2
BeeronBooty	17.0728809822	0.175257731959	0.83786316776	0.140581068416	0.219306466729	0.000937207122774	1.1274601687	0.029053420806	6.0	4.36462641301	0.227741330834
belcaulfield	24.5110724976	0.753174357386	0.823165066584	0.739238154227	0.850727779498	0.0145555899659	0.647878600186	0.121399814184	11.0	4.5674220885	0.0532672654072
bellabillionz	20.737638445	0.174242424242	0.644255050505	0.0691287878788	0.0448232323232	0.00757575757576	0.0886994949495	0.0858585858586	7.0	4.24800458614	0.304924242424
Bellawilma1	33.6847895938	0.2	0.4	0.0	0.0	0.0	0.0	0.0	6.0	4.42424242424	0.4
BeNiceT0You	18.6771263094	0.136363636364	0.121212121212	0.128787878788	0.0378787878788	0.0	0.0909090909091	0.00757575757576	9.0	4.34537815126	0.454545454545
benkrahe	27.6874468456	0.156103652825	1.0552606931	0.0864814236653	0.349359975023	0.00249765844521	0.23040899157	0.0240399625351	7.0	4.61597295584	0.0252887917577
Benwhoah	14.3694603705	0.0976599063963	0.423088923557	0.177535101404	0.0486739469579	0.0215288611544	0.156942277691	0.0134165366615	5.0	4.23513056093	0.184711388456
BePassionate25	22.395143236	0.0880620155039	0.274108527132	0.0762790697674	0.152558139535	0.0	0.162170542636	0.0325581395349	5.0	4.22232875253	0.183255813953
bepringle	28.1411508539	0.337173100872	0.648505603985	0.681195516812	0.426836861768	0.00498132004981	0.398816936488	0.0270859277709	8.0	4.42497182126	0.198630136986
bernanaaa	16.7315687678	0.268077044522	0.398484370066	0.176507736028	0.047679191664	0.0022102936533	0.157878118093	0.0451531417746	8.0	4.37254602981	0.315440479949
BERNin_up	15.2480026336	0.405838041431	0.266792215945	0.155053358443	0.0131826741996	0.00313873195229	0.147834274953	0.0169491525424	5.0	4.4082509909	0.320778405524
