userScreen_name	userLexiconScore	avg_isRT	avg_nUsers	avg_nLinks	avg_nHashtags	avg_nEmoticons	avg_nAllCap	avg_nEnlongatedW	avg_tweetLength	avg_wordLength	avg_nSingularP
aj_torr57	-1.5202929278	0.383653846154	0.301923076923	0.148076923077	0.109294871795	0.0025641025641	0.263461538462	0.0240384615385	7.0	4.37701829925	0.250320512821
aj_wiltse16	-0.510251157678	0.0904187817259	0.612944162437	0.0542512690355	0.0390228426396	0.0	0.13864213198	0.0348984771574	7.0	4.53707075412	0.31154822335
Ak47b2	-0.691118492295	0.433667083855	0.375782227785	0.888923654568	0.168648310388	0.00281602002503	0.277221526909	0.00312891113892	7.0	4.75221937266	0.0566332916145
akrayray	1.47328292527	0.177799290094	0.195869635366	0.08099386899	0.68893191352	0.0154888673766	0.150048402711	0.0667957405615	10.0	4.67508721655	0.404646660213
alchristy_TP	0.399434574365	0.365662272442	0.708725674827	0.185812931576	0.130571249215	0.0128688010044	0.284369114878	0.026051475204	5.0	4.26318375368	0.216258631513
Alderson20	-1.3542249021	0.866799204771	0.214049039099	0.128561961564	0.342611000663	0.00298210735586	0.461563949636	0.0132538104705	11.0	4.47388384704	0.233267064281
aleeejandr	-0.0291083233622	0.325164938737	0.161797046811	0.0835689601005	0.0694313540685	0.0106817467798	0.387998743324	0.0351869305686	7.0	4.12835308109	0.0147659440779
alexanderlevy	-0.756925609882	0.03781882146	0.326297273527	0.0967458223395	0.392260334213	0.00263852242744	0.150395778364	0.0105540897098	10.0	4.59599481109	0.268249780123
alexandraks1	6.55673025335	0.269230769231	0.884615384615	0.307692307692	0.807692307692	0.0	0.0384615384615	0.0	6.0	5.01863354037	0.230769230769
alexandra_lynn_	4.2436057272	0.0147058823529	0.117647058824	0.872549019608	1.12254901961	0.132352941176	0.122549019608	0.0245098039216	11.0	4.7650862069	0.18137254902
AlexaNicholson2	1.6437428457	0.273353422299	0.342229875161	0.0654326302195	0.28540680155	0.00172191132157	0.188549289712	0.0180800688765	7.0	4.3588049092	0.433921653035
AlexaPreece	3.09374122529	0.114164904863	0.637773079634	0.189570119803	0.37843551797	0.0599013389711	0.128259337562	0.00563777307963	12.0	4.38368295788	0.281183932347
AlexCrellin	-0.979407304648	0.397212543554	0.362369337979	0.644599303136	0.445993031359	0.00696864111498	0.344947735192	0.0174216027875	7.0	4.79124726477	0.0836236933798
alexghrz	0.558910124879	0.204107031736	0.765712507778	0.178282514001	0.135345364032	0.00840074673304	0.206907280647	0.0336029869322	8.0	4.14858977299	0.293403858121
alexishonfire	-1.35417855267	0.0476635514019	0.556074766355	0.241433021807	0.826791277259	0.00155763239875	0.253582554517	0.0426791277259	7.0	4.63244489605	0.210280373832
AlexisLopez	1.86838460355	0.225857187795	0.180245360176	0.0663730732935	0.0758100031456	0.00346020761246	0.176156023907	0.0213903743316	7.0	4.45852583393	0.407360805285
alexisromanko	2.36642105449	0.34649122807	0.240890688259	0.118083670715	0.0985155195682	0.0101214574899	0.412280701754	0.0506072874494	8.0	4.25479190054	0.388663967611
alexliekis	-1.92458662655	0.593481989708	0.284734133791	0.421955403087	0.27615780446	0.0	0.368782161235	0.0360205831904	7.0	4.45324918186	0.16295025729
alexmac0428	-1.56878654069	0.192346938776	0.448469387755	0.159693877551	0.251020408163	0.00102040816327	0.364795918367	0.0122448979592	7.0	4.6876844454	0.204081632653
alexmorgavan	-0.670614830798	0.128004995317	0.716203559163	0.085857009054	0.052763034655	0.000624414611302	0.0577583515454	0.0430846081798	4.0	4.27094747608	0.21823290665
alexnoelleee	1.05499382642	0.448321263989	0.376563528637	0.275839368005	0.107307439105	0.00131665569454	0.341672152732	0.0552995391705	7.0	4.44734671432	0.302172481896
alexqhart	1.80223553861	0.0	0.333333333333	0.0	0.166666666667	0.0	0.333333333333	0.0	13.0	4.4	0.166666666667
alextwebb	-0.283544538318	0.17055393586	0.428571428571	0.0677842565598	0.109329446064	0.00218658892128	0.136297376093	0.00291545189504	7.0	4.41314682757	0.425655976676
AlexWeston36	-1.10886371344	0.694220430108	0.136424731183	0.358198924731	0.0221774193548	0.000672043010753	0.39247311828	0.03125	6.0	4.31564424735	0.203629032258
AlexwWisdom	-0.974827320036	0.0658019614046	0.528946535906	0.183486238532	0.112938943372	0.00442897817146	0.16608668143	0.0404935147105	6.0	4.14268915924	0.254033533692
alexx_romano	1.08950912331	0.678640401699	0.115488605639	0.124372344535	0.0289687137891	0.000772499034376	0.433758207802	0.0251062186172	6.0	4.38739969268	0.307068366165
alexyiip	-1.07280511137	0.543209876543	0.395061728395	0.283950617284	0.37037037037	0.0246913580247	0.691358024691	0.0246913580247	8.0	4.42917251052	0.197530864198
alex_55002	3.78198886166	0.909090909091	0.121212121212	0.393939393939	0.212121212121	0.0	0.727272727273	0.0606060606061	5.0	4.79096045198	0.0909090909091
Alex_Cresswell	3.34501309428	0.0543881334981	0.280284301607	0.142150803461	0.51761433869	0.0624227441286	0.0769468479604	0.0105067985167	11.0	4.77889135713	0.302843016069
alex_kron	-0.0505215244786	0.394230769231	0.553205128205	0.0769230769231	0.0153846153846	0.000641025641026	0.291666666667	0.0352564102564	4.0	4.34730814795	0.2375
Alex_Nall	-0.163525344685	0.769771528998	0.752196836555	0.0650263620387	0.604569420035	0.0158172231986	0.177504393673	0.0298769771529	7.0	4.74258109041	0.100175746924
alex_onvhs	2.31527417461	0.161330049261	0.213054187192	0.23645320197	0.48645320197	0.00738916256158	0.400246305419	0.0603448275862	9.0	4.92026958291	0.384236453202
alhanalasa	-0.504410817202	0.09375	0.46875	0.5859375	0.578125	0.0078125	0.546875	0.0078125	14.0	4.15871313673	0.1171875
alissem_	2.8413234965	0.18517360025	0.437284954645	0.114482327182	0.399124178918	0.0109477635283	0.291523303097	0.0218955270566	8.0	4.45784361891	0.426024397873
AllisonD0201	1.76531125278	0.290444654683	0.367076631977	0.25307473983	0.0331125827815	0.000473036896878	0.100756859035	0.0227057710501	6.0	4.30537586438	0.335856196783
allison____72	0.601567261178	0.71160295104	0.0771294433266	0.119382964453	0.0422535211268	0.00201207243461	0.240778001341	0.0167672702884	7.0	4.30793650794	0.285714285714
AllonElizabeth	2.33022711943	0.333739342266	0.790499390987	0.163215590743	0.0609013398295	0.00365408038977	0.327649208283	0.0316686967113	5.0	4.18499486125	0.191230207065
ally_myers	3.65396459589	0.25350233489	0.271847898599	0.0707138092061	0.0510340226818	0.000667111407605	0.113742494997	0.0296864576384	7.0	4.34814025661	0.387591727819
alotz6	1.22990820856	0.268728222997	0.404616724739	0.136759581882	0.245644599303	0.00348432055749	0.199912891986	0.0614111498258	6.0	4.48746440725	0.229965156794
alxandrahxghes	2.27384568504	0.122448979592	0.0816326530612	0.0204081632653	0.0204081632653	0.0	0.0204081632653	0.0	7.0	4.33512064343	0.428571428571
AlyDelaRosa	0.828349565051	0.201988812927	0.704785581106	0.00248601615911	0.0351149782474	0.0180236171535	0.380360472343	0.0605966438782	9.0	3.93765425838	0.132380360472
alyssacornishh	3.21104878346	0.156316916488	0.6852248394	0.128479657388	0.0599571734475	0.0	0.23982869379	0.0321199143469	5.0	4.24019794442	0.306209850107
alyssaellis17	2.96344936967	0.323970037453	0.865168539326	0.151685393258	0.207865168539	0.00561797752809	0.539325842697	0.0468164794007	7.0	3.95010672359	0.277153558052
alyssalynnwolfe	4.31205261753	0.188874921433	0.326209930861	0.0493400377121	0.122250157134	0.000942803268385	0.0446260213702	0.0606536769327	8.0	4.37200828749	0.50974230044
alyssanix_	2.40517705164	0.391891891892	0.5	0.472972972973	0.0594594594595	0.0027027027027	0.240540540541	0.00810810810811	7.0	4.23681257015	0.218918918919
alyssssa_lynn	4.61121165503	0.0322580645161	0.290322580645	0.0645161290323	0.0645161290323	0.0	0.258064516129	0.0967741935484	8.0	4.45059288538	0.516129032258
amaandamarcos	0.0321138457961	0.116234756098	0.191692073171	0.129954268293	0.0228658536585	0.0141006097561	0.114710365854	0.0434451219512	9.0	4.10719986902	0.00876524390244
Amabieberming	0.832584409162	0.373163565132	0.284035259549	0.478942213516	0.191642180868	0.00555011426706	0.372837087822	0.0114267058439	5.0	4.46768189509	0.204374795952
Amanda8News	0.0502568806077	0.328154133002	1.44251087632	0.336855189559	0.668738346799	0.00372902423866	0.438781852082	0.00435052827843	10.0	4.35383556142	0.119328775637
Amanda9742	1.76130042527	0.242424242424	0.375438596491	0.0698564593301	0.125039872408	0.000637958532695	0.187240829346	0.0392344497608	5.0	4.45004128819	0.125677830941
amandaaliew	1.39391679372	0.0792759051186	0.55493133583	0.0880149812734	0.0184144818976	0.0021847690387	0.138576779026	0.0483770287141	5.0	3.79717348344	0.194756554307
amandabuttice	2.47191598179	0.177042101475	0.734436847787	0.211946743433	0.0683699172364	0.00359841669665	0.294350485786	0.0374235336452	4.0	4.52864344638	0.186038143217
AmandaCantu8	-0.300071890384	0.43669250646	0.990956072351	0.232558139535	0.593023255814	0.0116279069767	0.250645994832	0.0697674418605	7.0	4.80770602925	0.167958656331
amandacdykes	0.5754123894	0.223591007083	0.774561133354	0.229134585771	0.296889436403	0.00893132121959	0.175854635048	0.0160147828765	8.0	4.504727194	0.238681860179
AmandaDPolly	2.68253241745	0.158125	0.5215625	0.2528125	0.1228125	0.005625	0.3659375	0.0625	7.0	4.43330195944	0.3121875
AmandaFaymous	1.30078374588	0.071186440678	0.560554699538	0.228967642527	1.28412942989	0.000308166409861	0.418798151002	0.0184899845917	10.0	4.84330831327	0.169491525424
AmandaGarvens	2.75191427834	0.511415525114	0.401826484018	0.237442922374	0.168949771689	0.0	0.383561643836	0.00913242009132	5.0	4.69608595549	0.187214611872
AmandaHornsby22	2.12505986906	0.394906511928	0.351708575113	0.148936170213	0.0132172791747	0.000322372662798	0.207285622179	0.0274016763378	7.0	4.14715911607	0.40780141844
amandalebbos01	0.618851684396	0.382288743374	0.370751481135	0.33582787652	0.415965076395	0.00779544745868	0.151543498597	0.0729653882133	8.0	4.80351565337	0.152167134394
AmandaSoltero	1.50546536032	0.217624763108	0.874605180038	0.248262792167	0.307012002527	0.0129500947568	0.288376500316	0.0413771320278	8.0	4.39270046746	0.23499684144
amanda_hill97	2.60330149053	0.274694261524	0.754154907495	0.200376293509	0.0699278770775	0.00689871433051	0.227030417059	0.0100344935717	5.0	4.29185859051	0.21950454688
AmanDuhF3	0.733184547977	0.188202247191	0.621722846442	0.127965043695	0.0496254681648	0.00124843945069	0.352996254682	0.0193508114856	5.0	4.37338940105	0.274344569288
amazinganimalad	0.287260397709	0.995302223614	0.346695897275	0.579392420921	0.430942687128	0.00469777638584	0.55433761353	0.0134669589728	10.0	4.52030205496	0.0739116818039
Ama_Hope	2.24012603038	0.16	0.4325	0.3215625	0.623125	0.01625	0.125625	0.013125	11.0	4.57117378219	0.3096875
Amber1413	1.31100599823	0.059349074665	0.4719208679	0.0373324824505	0.220804084237	0.0657306955967	0.171665603063	0.0564773452457	8.0	4.39445645167	0.373324824505
AmberJane240	0.87595571677	0.148173438033	0.367019460567	0.0996927278935	0.110959371799	0.0150221918744	0.0665756230795	0.0320928644589	7.0	4.09256743644	0.343120518948
amberrrrr7	0.555421274206	0.62530583712	0.24117441454	0.264243271583	0.139112198532	0.00139811254806	0.109402306886	0.00943725969941	7.0	4.40957594878	0.263893743446
amberschmitz95	1.00870352066	0.208320300282	0.374413512668	0.0425398811386	0.0284641851736	0.00719424460432	0.0853925555208	0.0766343446982	5.0	4.33086185751	0.260556771974
amberuzzle_2	1.66065111635	0.753279515641	0.310292633703	0.263874873865	0.0237134207871	0.00050454086781	0.305751765893	0.0247225025227	5.0	4.38862084661	0.264379414733
Amber__Gregory	3.67111801912	0.185696361355	1.252195734	0.352572145546	0.984943538269	0.0815558343789	0.158092848181	0.0401505646173	7.0	5.07088691065	0.146800501882
ameliaturc	2.24802494735	0.177398160315	0.279894875164	0.22864651774	0.173455978975	0.00262812089356	0.399474375821	0.0157687253614	6.0	4.39594017094	0.215505913272
amillllzzzz	1.79783602069	0.372400756144	0.222747321991	0.122873345936	0.0226843100189	0.00661625708885	0.574354127284	0.0604914933837	6.0	4.20262228458	0.303717706364
ammahi85	1.27027697921	0.0867579908676	1.25570776256	0.232876712329	0.356164383562	0.0	0.237442922374	0.013698630137	8.0	4.01059883413	0.237442922374
anabanannaroxas	0.55015054022	0.885277246654	0.613766730402	0.0363288718929	1.01529636711	0.038240917782	1.90248565966	0.0898661567878	10.0	5.38927820603	0.0497131931166
AnaTorres105	0.866128479412	0.272727272727	1.69905956113	0.17868338558	0.438871473354	0.00940438871473	0.316614420063	0.184952978056	6.0	4.14763092269	0.0846394984326
ANaturalBoudoir	1.00065404611	0.0104529616725	0.0174216027875	0.672473867596	0.0592334494774	0.0452961672474	0.0383275261324	0.0	11.0	4.46461356233	0.578397212544
AndersoBrooke	1.9470462389	0.298795180723	0.578313253012	0.18313253012	0.0530120481928	0.00240963855422	0.178313253012	0.0457831325301	5.0	4.50955414013	0.185542168675
anderssonce	0.390177094554	0.121212121212	0.901515151515	0.189393939394	0.0909090909091	0.0606060606061	0.136363636364	0.00757575757576	9.0	4.15273311897	0.287878787879
AndreaHinojosa_	1.21164760857	0.213239974539	0.617122851687	0.154996817314	0.290579248886	0.0865690642903	0.481858688733	0.049013367282	9.0	4.18348781325	0.362189688097
AndreaLausell	0.990868804041	0.13048855906	0.180890538033	0.181818181818	0.452380952381	0.00711193568336	0.629560915275	0.0470006184292	10.0	4.36070165511	0.493197278912
Andrew4Richards	-1.53391693514	0.486728971963	0.564485981308	0.331962616822	0.182056074766	0.0127102803738	0.293831775701	0.00971962616822	5.0	4.47403204689	0.100186915888
AndrewMorrice42	-0.836655711404	0.00290135396518	1.06189555126	0.00290135396518	0.0822050290135	0.00290135396518	0.477756286267	0.0551257253385	12.0	4.48898224477	0.0793036750484
andrewrosales18	-0.831494921759	0.393570536829	0.554619225968	0.252496878901	0.0680399500624	0.00124843945069	0.503121098627	0.0324594257179	5.0	4.34573881055	0.209737827715
AndrewSolano_	0.182043477849	0.601374570447	0.434864104967	0.201811933771	0.539518900344	0.00656044985942	0.3580131209	0.0421743205248	8.0	4.42875717846	0.213058419244
AndrewSpenceIM	-0.0902612194267	0.0635264951968	0.244809420514	0.591571118686	1.58103501704	0.0130151843818	0.0502014254726	0.00278896808181	9.0	5.51091485789	0.0604276417725
andrewteach12	-1.17020757949	0.183597002498	0.891340549542	0.0949208992506	0.0924229808493	0.000416319733555	0.10657785179	0.0116569525396	5.0	4.32650902773	0.181099084097
andrewwright50	-1.12895273681	0.454070201643	0.365197908887	0.228528752801	0.112023898432	0.00821508588499	0.349514563107	0.0515309932786	6.0	4.27657354816	0.174010455564
andrew_trull	-1.06955013617	0.6	0.36	0.16	0.4	0.0	0.72	0.0	7.0	4.89784946237	0.16
andsharper22	1.17984452623	0.209491102092	1.37496097409	0.0961598501405	0.210427724009	0.00468310958476	0.157040274742	0.0187324383391	10.0	4.86536540821	0.181704651889
andwordscomeout	-0.42007673628	0.103889184869	0.484816196058	0.115610015983	0.430474160895	0.00532765050613	0.25253063399	0.0293020777837	10.0	4.3631222271	0.266382525306
ANG3L3Y3ZZ	1.70437994577	0.00106647707074	0.0270174191255	0.800568787771	0.0120867401351	0.00639886242446	2.36509065055	0.0270174191255	6.0	4.04099725969	0.221116246001
angee1011	1.64293180115	0.0981132075472	0.42641509434	0.175471698113	0.353144654088	0.0408805031447	0.321698113208	0.0455974842767	8.0	4.3503162209	0.343710691824
angelaquintal	-0.117526430988	0.820259419395	0.633106856084	0.412909203212	0.464484249537	0.00525015441631	0.407967881408	0.00401482396541	11.0	5.03293019418	0.0623841877702
angelthenoise	-0.827573908992	0.00838926174497	0.0880872483221	0.191275167785	0.647651006711	0.00419463087248	0.0906040268456	0.00335570469799	10.0	4.36602232961	0.450503355705
angel_hearts333	1.45015962767	0.127777777778	0.901851851852	0.198148148148	0.225	0.0574074074074	0.156481481481	0.00925925925926	6.0	4.24344673731	0.276851851852
angggg7	1.17504710732	0.657963446475	0.189295039164	0.302872062663	0.088772845953	0.00522193211488	0.543080939948	0.0248041775457	6.0	4.40506603161	0.159268929504
AngieHuntley	0.64483013043	0.227848101266	0.154757043691	0.430788076766	0.156798693344	0.000408329930584	0.290322580645	0.0155165373622	12.0	4.32192993965	0.144957125357
AnnaAndres4	1.41133969749	0.630609896433	0.287686996548	0.276179516686	0.121979286536	0.0	0.415420023015	0.0287686996548	6.0	4.46054073803	0.219792865362
annabruzdzinski	2.48677447018	0.413276231263	0.79443254818	0.263383297645	0.0406852248394	0.0107066381156	0.699143468951	0.0374732334047	5.0	4.15067961165	0.197002141328
annacaraveoo	1.34927055567	0.533184428845	0.616145500957	0.293554562859	0.0386088066369	0.00765794511806	0.451180599872	0.0437141033823	4.0	4.31099119568	0.152839821315
annamacdonald38	1.92468475901	0.271929824561	0.447368421053	0.377192982456	0.184210526316	0.0	0.429824561404	0.0175438596491	7.0	4.22727272727	0.175438596491
